X, Y, Z, Time
x:1.487001,y:-0.2029999,z:1.386,time:15.31743
x:1.487001,y:-0.2029999,z:1.386,time:15.31743
x:1.487001,y:-0.2029999,z:1.386,time:15.32
x:1.487001,y:-0.2029999,z:1.386,time:15.32
x:1.487001,y:-0.2029999,z:1.386,time:15.32273
x:1.487001,y:-0.2029999,z:1.386,time:15.32273
x:1.487001,y:-0.2029999,z:1.386,time:15.32555
x:1.487001,y:-0.2029999,z:1.386,time:15.32555
x:1.487001,y:-0.2029999,z:1.386,time:15.32814
x:1.487001,y:-0.2029999,z:1.386,time:15.32814
x:1.487001,y:-0.2029999,z:1.386,time:15.33081
x:1.487001,y:-0.2029999,z:1.386,time:15.33081
x:1.487001,y:-0.2029999,z:1.386,time:15.33331
x:1.487001,y:-0.2029999,z:1.386,time:15.33331
x:1.487001,y:-0.2029999,z:1.386,time:15.33579
x:1.487001,y:-0.2029999,z:1.386,time:15.33579
x:1.487001,y:-0.2029999,z:1.386,time:15.33829
x:1.487001,y:-0.2029999,z:1.386,time:15.33829
x:1.487001,y:-0.2029999,z:1.386,time:15.34098
x:1.487001,y:-0.2029999,z:1.386,time:15.34098
x:1.487001,y:-0.2029999,z:1.386,time:15.34367
x:1.487001,y:-0.2029999,z:1.386,time:15.34367
x:1.487001,y:-0.2029999,z:1.386,time:15.34622
x:1.487001,y:-0.2029999,z:1.386,time:15.34622
x:1.487001,y:-0.2029999,z:1.386,time:15.34871
x:1.487001,y:-0.2029999,z:1.386,time:15.34871
x:1.487001,y:-0.2029999,z:1.386,time:15.35119
x:1.487001,y:-0.2029999,z:1.386,time:15.35119
x:1.487001,y:-0.2029999,z:1.386,time:15.35372
x:1.487001,y:-0.2029999,z:1.386,time:15.35372
x:1.487001,y:-0.2029999,z:1.386,time:15.35632
x:1.487001,y:-0.2029999,z:1.386,time:15.35632
x:1.487001,y:-0.2029999,z:1.386,time:15.35895
x:1.487001,y:-0.2029999,z:1.386,time:15.35895
x:1.487001,y:-0.2029999,z:1.386,time:15.36147
x:1.487001,y:-0.2029999,z:1.386,time:15.36147
x:1.487001,y:-0.2029999,z:1.386,time:15.36397
x:1.487001,y:-0.2029999,z:1.386,time:15.36397
x:1.487001,y:-0.2029999,z:1.386,time:15.36644
x:1.487001,y:-0.2029999,z:1.386,time:15.36644
x:1.487001,y:-0.2029999,z:1.386,time:15.369
x:1.487001,y:-0.2029999,z:1.386,time:15.369
x:1.487001,y:-0.2029999,z:1.386,time:15.37144
x:1.487001,y:-0.2029999,z:1.386,time:15.37144
x:1.487001,y:-0.2029999,z:1.386,time:15.37408
x:1.487001,y:-0.2029999,z:1.386,time:15.37408
x:1.487001,y:-0.2029999,z:1.386,time:15.37665
x:1.487001,y:-0.2029999,z:1.386,time:15.37665
x:1.487001,y:-0.2029999,z:1.386,time:15.37917
x:1.487001,y:-0.2029999,z:1.386,time:15.37917
x:1.487001,y:-0.2029999,z:1.386,time:15.38171
x:1.487001,y:-0.2029999,z:1.386,time:15.38171
x:1.487001,y:-0.2029999,z:1.386,time:15.38442
x:1.487001,y:-0.2029999,z:1.386,time:15.38442
x:1.487001,y:-0.2029999,z:1.386,time:15.38688
x:1.487001,y:-0.2029999,z:1.386,time:15.38688
x:1.487001,y:-0.2029999,z:1.386,time:15.38941
x:1.487001,y:-0.2029999,z:1.386,time:15.38941
x:1.487001,y:-0.2029999,z:1.386,time:15.39198
x:1.487001,y:-0.2029999,z:1.386,time:15.39198
x:1.487001,y:-0.2029999,z:1.386,time:15.39437
x:1.487001,y:-0.2029999,z:1.386,time:15.39437
x:1.487001,y:-0.2029999,z:1.386,time:15.39677
x:1.487001,y:-0.2029999,z:1.386,time:15.39677
x:1.487001,y:-0.2029999,z:1.386,time:15.3992
x:1.487001,y:-0.2029999,z:1.386,time:15.3992
x:1.487001,y:-0.2029999,z:1.386,time:15.40157
x:1.487001,y:-0.2029999,z:1.386,time:15.40157
x:1.487001,y:-0.2029999,z:1.386,time:15.40417
x:1.487001,y:-0.2029999,z:1.386,time:15.40417
x:1.487001,y:-0.2029999,z:1.386,time:15.40673
x:1.487001,y:-0.2029999,z:1.386,time:15.40673
x:1.487001,y:-0.2029999,z:1.386,time:15.40919
x:1.487001,y:-0.2029999,z:1.386,time:15.40919
x:1.487001,y:-0.2029999,z:1.386,time:15.41164
x:1.487001,y:-0.2029999,z:1.386,time:15.41164
x:1.487001,y:-0.2029999,z:1.386,time:15.41425
x:1.487001,y:-0.2029999,z:1.386,time:15.41425
x:1.487001,y:-0.2029999,z:1.386,time:15.41672
x:1.487001,y:-0.2029999,z:1.386,time:15.41672
x:1.487001,y:-0.2029999,z:1.386,time:15.41918
x:1.487001,y:-0.2029999,z:1.386,time:15.41918
x:1.487001,y:-0.2029999,z:1.386,time:15.4217
x:1.487001,y:-0.2029999,z:1.386,time:15.4217
x:1.487001,y:-0.2029999,z:1.386,time:15.42485
x:1.487001,y:-0.2029999,z:1.386,time:15.42485
x:1.487001,y:-0.2029999,z:1.386,time:15.42747
x:1.487001,y:-0.2029999,z:1.386,time:15.42747
x:1.487001,y:-0.2029999,z:1.386,time:15.43045
x:1.487001,y:-0.2029999,z:1.386,time:15.43045
x:1.487001,y:-0.2029999,z:1.386,time:15.43338
x:1.487001,y:-0.2029999,z:1.386,time:15.43338
x:1.487001,y:-0.2029999,z:1.386,time:15.43632
x:1.487001,y:-0.2029999,z:1.386,time:15.43632
x:1.487001,y:-0.2029999,z:1.386,time:15.43939
x:1.487001,y:-0.2029999,z:1.386,time:15.43939
x:1.487001,y:-0.2029999,z:1.386,time:15.44235
x:1.487001,y:-0.2029999,z:1.386,time:15.44235
x:1.487001,y:-0.2029999,z:1.386,time:15.44543
x:1.487001,y:-0.2029999,z:1.386,time:15.44543
x:1.487001,y:-0.2029999,z:1.386,time:15.44841
x:1.487001,y:-0.2029999,z:1.386,time:15.44841
x:1.487001,y:-0.2029999,z:1.386,time:15.45134
x:1.487001,y:-0.2029999,z:1.386,time:15.45134
x:1.487001,y:-0.2029999,z:1.386,time:15.45436
x:1.487001,y:-0.2029999,z:1.386,time:15.45436
x:1.487001,y:-0.2029999,z:1.386,time:15.45737
x:1.487001,y:-0.2029999,z:1.386,time:15.45737
x:1.487001,y:-0.2029999,z:1.386,time:15.46033
x:1.487001,y:-0.2029999,z:1.386,time:15.46033
x:1.487001,y:-0.2029999,z:1.386,time:15.46332
x:1.487001,y:-0.2029999,z:1.386,time:15.46332
x:1.487001,y:-0.2029999,z:1.386,time:15.46614
x:1.487001,y:-0.2029999,z:1.386,time:15.46614
x:1.487001,y:-0.2029999,z:1.386,time:15.46893
x:1.487001,y:-0.2029999,z:1.386,time:15.46893
x:1.487001,y:-0.2029999,z:1.386,time:15.47175
x:1.487001,y:-0.2029999,z:1.386,time:15.47175
x:1.487001,y:-0.2029999,z:1.386,time:15.47472
x:1.487001,y:-0.2029999,z:1.386,time:15.47472
x:1.487001,y:-0.2029999,z:1.386,time:15.47783
x:1.487001,y:-0.2029999,z:1.386,time:15.47783
x:1.487001,y:-0.2029999,z:1.386,time:15.48076
x:1.487001,y:-0.2029999,z:1.386,time:15.48076
x:1.487001,y:-0.2029999,z:1.386,time:15.48402
x:1.487001,y:-0.2029999,z:1.386,time:15.48402
x:1.487001,y:-0.2029999,z:1.386,time:15.48721
x:1.487001,y:-0.2029999,z:1.386,time:15.48721
x:1.487001,y:-0.2029999,z:1.386,time:15.49021
x:1.487001,y:-0.2029999,z:1.386,time:15.49021
x:1.487001,y:-0.2029999,z:1.386,time:15.49311
x:1.487001,y:-0.2029999,z:1.386,time:15.49311
x:1.487001,y:-0.2029999,z:1.386,time:15.49612
x:1.487001,y:-0.2029999,z:1.386,time:15.49612
x:1.487001,y:-0.2029999,z:1.386,time:15.49873
x:1.487001,y:-0.2029999,z:1.386,time:15.49873
x:1.487001,y:-0.2029999,z:1.386,time:15.50164
x:1.487001,y:-0.2029999,z:1.386,time:15.50164
x:1.487001,y:-0.2029999,z:1.386,time:15.50468
x:1.487001,y:-0.2029999,z:1.386,time:15.50468
x:1.487001,y:-0.2029999,z:1.386,time:15.50773
x:1.487001,y:-0.2029999,z:1.386,time:15.50773
x:1.487001,y:-0.2029999,z:1.386,time:15.51068
x:1.487001,y:-0.2029999,z:1.386,time:15.51068
x:1.487001,y:-0.2029999,z:1.386,time:15.51344
x:1.487001,y:-0.2029999,z:1.386,time:15.51344
x:1.487001,y:-0.2029999,z:1.386,time:15.51596
x:1.487001,y:-0.2029999,z:1.386,time:15.51596
x:1.487001,y:-0.2029999,z:1.386,time:15.51847
x:1.487001,y:-0.2029999,z:1.386,time:15.51847
x:1.487001,y:-0.2029999,z:1.386,time:15.52091
x:1.487001,y:-0.2029999,z:1.386,time:15.52091
x:1.487001,y:-0.2029999,z:1.386,time:15.52374
x:1.487001,y:-0.2029999,z:1.386,time:15.52374
x:1.487001,y:-0.2029999,z:1.386,time:15.52628
x:1.487001,y:-0.2029999,z:1.386,time:15.52628
x:1.487001,y:-0.2029999,z:1.386,time:15.5289
x:1.487001,y:-0.2029999,z:1.386,time:15.5289
x:1.487001,y:-0.2029999,z:1.386,time:15.53141
x:1.487001,y:-0.2029999,z:1.386,time:15.53141
x:1.487001,y:-0.2029999,z:1.386,time:15.53431
x:1.487001,y:-0.2029999,z:1.386,time:15.53431
x:1.487001,y:-0.2029999,z:1.386,time:15.53679
x:1.487001,y:-0.2029999,z:1.386,time:15.53679
x:1.487001,y:-0.2029999,z:1.386,time:15.5394
x:1.487001,y:-0.2029999,z:1.386,time:15.5394
x:1.487001,y:-0.2029999,z:1.386,time:15.54205
x:1.487001,y:-0.2029999,z:1.386,time:15.54205
x:1.487001,y:-0.2029999,z:1.386,time:15.54516
x:1.487001,y:-0.2029999,z:1.386,time:15.54516
x:1.487001,y:-0.2029999,z:1.386,time:15.5477
x:1.487001,y:-0.2029999,z:1.386,time:15.5477
x:1.487001,y:-0.2029999,z:1.386,time:15.55028
x:1.487001,y:-0.2029999,z:1.386,time:15.55028
x:1.487001,y:-0.2029999,z:1.386,time:15.5527
x:1.487001,y:-0.2029999,z:1.386,time:15.5527
x:1.487001,y:-0.2029999,z:1.386,time:15.55521
x:1.487001,y:-0.2029999,z:1.386,time:15.55521
x:1.487001,y:-0.2029999,z:1.386,time:15.5578
x:1.487001,y:-0.2029999,z:1.386,time:15.5578
x:1.487001,y:-0.2029999,z:1.386,time:15.56036
x:1.487001,y:-0.2029999,z:1.386,time:15.56036
x:1.487001,y:-0.2029999,z:1.386,time:15.56295
x:1.487001,y:-0.2029999,z:1.386,time:15.56295
x:1.487001,y:-0.2029999,z:1.386,time:15.56544
x:1.487001,y:-0.2029999,z:1.386,time:15.56544
x:1.487001,y:-0.2029999,z:1.386,time:15.56807
x:1.487001,y:-0.2029999,z:1.386,time:15.56807
x:1.487001,y:-0.2029999,z:1.386,time:15.57095
x:1.487001,y:-0.2029999,z:1.386,time:15.57095
x:1.487001,y:-0.2029999,z:1.386,time:15.57385
x:1.487001,y:-0.2029999,z:1.386,time:15.57385
x:1.487001,y:-0.2029999,z:1.386,time:15.57651
x:1.487001,y:-0.2029999,z:1.386,time:15.57651
x:1.487001,y:-0.2029999,z:1.386,time:15.57913
x:1.487001,y:-0.2029999,z:1.386,time:15.57913
x:1.487001,y:-0.2029999,z:1.386,time:15.58177
x:1.487001,y:-0.2029999,z:1.386,time:15.58177
x:1.487001,y:-0.2029999,z:1.386,time:15.58485
x:1.487001,y:-0.2029999,z:1.386,time:15.58485
x:1.487001,y:-0.2029999,z:1.386,time:15.58775
x:1.487001,y:-0.2029999,z:1.386,time:15.58775
x:1.487001,y:-0.2029999,z:1.386,time:15.59042
x:1.487001,y:-0.2029999,z:1.386,time:15.59042
x:1.487001,y:-0.2029999,z:1.386,time:15.5934
x:1.487001,y:-0.2029999,z:1.386,time:15.5934
x:1.487001,y:-0.2029999,z:1.386,time:15.59638
x:1.487001,y:-0.2029999,z:1.386,time:15.59638
x:1.487001,y:-0.2029999,z:1.386,time:15.59925
x:1.487001,y:-0.2029999,z:1.386,time:15.59925
x:1.487001,y:-0.2029999,z:1.386,time:15.60186
x:1.487001,y:-0.2029999,z:1.386,time:15.60186
x:1.487001,y:-0.2029999,z:1.386,time:15.60477
x:1.487001,y:-0.2029999,z:1.386,time:15.60477
x:1.487001,y:-0.2029999,z:1.386,time:15.60755
x:1.487001,y:-0.2029999,z:1.386,time:15.60755
x:1.487001,y:-0.2029999,z:1.386,time:15.61015
x:1.487001,y:-0.2029999,z:1.386,time:15.61015
x:1.487001,y:-0.2029999,z:1.386,time:15.61305
x:1.487001,y:-0.2029999,z:1.386,time:15.61305
x:1.487001,y:-0.2029999,z:1.386,time:15.61592
x:1.487001,y:-0.2029999,z:1.386,time:15.61592
x:1.487001,y:-0.2029999,z:1.386,time:15.61878
x:1.487001,y:-0.2029999,z:1.386,time:15.61878
x:1.487001,y:-0.2029999,z:1.386,time:15.6214
x:1.487001,y:-0.2029999,z:1.386,time:15.6214
x:1.487001,y:-0.2029999,z:1.386,time:15.62433
x:1.487001,y:-0.2029999,z:1.386,time:15.62433
x:1.487001,y:-0.2029999,z:1.386,time:15.62691
x:1.487001,y:-0.2029999,z:1.386,time:15.62691
x:1.487001,y:-0.2029999,z:1.386,time:15.62939
x:1.487001,y:-0.2029999,z:1.386,time:15.62939
x:1.487001,y:-0.2029999,z:1.386,time:15.63184
x:1.487001,y:-0.2029999,z:1.386,time:15.63184
x:1.487001,y:-0.2029999,z:1.386,time:15.6344
x:1.487001,y:-0.2029999,z:1.386,time:15.6344
x:1.487001,y:-0.2029999,z:1.386,time:15.63707
x:1.487001,y:-0.2029999,z:1.386,time:15.63707
x:1.487001,y:-0.2029999,z:1.386,time:15.63961
x:1.487001,y:-0.2029999,z:1.386,time:15.63961
x:1.487001,y:-0.2029999,z:1.386,time:15.64221
x:1.487001,y:-0.2029999,z:1.386,time:15.64221
x:1.487001,y:-0.2029999,z:1.386,time:15.64494
x:1.487001,y:-0.2029999,z:1.386,time:15.64494
x:1.487001,y:-0.2029999,z:1.386,time:15.64759
x:1.487001,y:-0.2029999,z:1.386,time:15.64759
x:1.487001,y:-0.2029999,z:1.386,time:15.6501
x:1.487001,y:-0.2029999,z:1.386,time:15.6501
x:1.487001,y:-0.2029999,z:1.386,time:15.65312
x:1.487001,y:-0.2029999,z:1.386,time:15.65312
x:1.487001,y:-0.2029999,z:1.386,time:15.65599
x:1.487001,y:-0.2029999,z:1.386,time:15.65599
x:1.487001,y:-0.2029999,z:1.386,time:15.65862
x:1.487001,y:-0.2029999,z:1.386,time:15.65862
x:1.487001,y:-0.2029999,z:1.386,time:15.6611
x:1.487001,y:-0.2029999,z:1.386,time:15.6611
x:1.487001,y:-0.2029999,z:1.386,time:15.66378
x:1.487001,y:-0.2029999,z:1.386,time:15.66378
x:1.487001,y:-0.2029999,z:1.386,time:15.66655
x:1.487001,y:-0.2029999,z:1.386,time:15.66655
x:1.487001,y:-0.2029999,z:1.386,time:15.66909
x:1.487001,y:-0.2029999,z:1.386,time:15.66909
x:1.487001,y:-0.2029999,z:1.386,time:15.67159
x:1.487001,y:-0.2029999,z:1.386,time:15.67159
x:1.487001,y:-0.2029999,z:1.386,time:15.6743
x:1.487001,y:-0.2029999,z:1.386,time:15.6743
x:1.487001,y:-0.2029999,z:1.386,time:15.67693
x:1.487001,y:-0.2029999,z:1.386,time:15.67693
x:1.487001,y:-0.2029999,z:1.386,time:15.67951
x:1.487001,y:-0.2029999,z:1.386,time:15.67951
x:1.487001,y:-0.2029999,z:1.386,time:15.68211
x:1.487001,y:-0.2029999,z:1.386,time:15.68211
x:1.487001,y:-0.2029999,z:1.386,time:15.68482
x:1.487001,y:-0.2029999,z:1.386,time:15.68482
x:1.487001,y:-0.2029999,z:1.386,time:15.68752
x:1.487001,y:-0.2029999,z:1.386,time:15.68752
x:1.487001,y:-0.2029999,z:1.386,time:15.69014
x:1.487001,y:-0.2029999,z:1.386,time:15.69014
x:1.487001,y:-0.2029999,z:1.386,time:15.69271
x:1.487001,y:-0.2029999,z:1.386,time:15.69271
x:1.487001,y:-0.2029999,z:1.386,time:15.69512
x:1.487001,y:-0.2029999,z:1.386,time:15.69512
x:1.487001,y:-0.2029999,z:1.386,time:15.69765
x:1.487001,y:-0.2029999,z:1.386,time:15.69765
x:1.487001,y:-0.2029999,z:1.386,time:15.7
x:1.487001,y:-0.2029999,z:1.386,time:15.7
x:1.487001,y:-0.2029999,z:1.386,time:15.70229
x:1.487001,y:-0.2029999,z:1.386,time:15.70229
x:1.487001,y:-0.2029999,z:1.386,time:15.70471
x:1.487001,y:-0.2029999,z:1.386,time:15.70471
x:1.487001,y:-0.2029999,z:1.386,time:15.70712
x:1.487001,y:-0.2029999,z:1.386,time:15.70712
x:1.487001,y:-0.2029999,z:1.386,time:15.70946
x:1.487001,y:-0.2029999,z:1.386,time:15.70946
x:1.487001,y:-0.2029999,z:1.386,time:15.71182
x:1.487001,y:-0.2029999,z:1.386,time:15.71182
x:1.487001,y:-0.2029999,z:1.386,time:15.71424
x:1.487001,y:-0.2029999,z:1.386,time:15.71424
x:1.487001,y:-0.2029999,z:1.386,time:15.71661
x:1.487001,y:-0.2029999,z:1.386,time:15.71661
x:1.487001,y:-0.2029999,z:1.386,time:15.71893
x:1.487001,y:-0.2029999,z:1.386,time:15.71893
x:1.487001,y:-0.2029999,z:1.386,time:15.72114
x:1.487001,y:-0.2029999,z:1.386,time:15.72114
x:1.487001,y:-0.2029999,z:1.386,time:15.72763
x:1.487001,y:-0.2029999,z:1.386,time:15.72763
x:1.487001,y:-0.2029999,z:1.386,time:15.73023
x:1.487001,y:-0.2029999,z:1.386,time:15.73023
x:1.487001,y:-0.2029999,z:1.386,time:15.73277
x:1.487001,y:-0.2029999,z:1.386,time:15.73277
x:1.487001,y:-0.2029999,z:1.386,time:15.7352
x:1.487001,y:-0.2029999,z:1.386,time:15.7352
x:1.487001,y:-0.2029999,z:1.386,time:15.73759
x:1.487001,y:-0.2029999,z:1.386,time:15.73759
x:1.487001,y:-0.2029999,z:1.386,time:15.74021
x:1.487001,y:-0.2029999,z:1.386,time:15.74021
x:1.487001,y:-0.2029999,z:1.386,time:15.74294
x:1.487001,y:-0.2029999,z:1.386,time:15.74294
x:1.487001,y:-0.2029999,z:1.386,time:15.74548
x:1.487001,y:-0.2029999,z:1.386,time:15.74548
x:1.487001,y:-0.2029999,z:1.386,time:15.74795
x:1.487001,y:-0.2029999,z:1.386,time:15.74795
x:1.487001,y:-0.2029999,z:1.386,time:15.75053
x:1.487001,y:-0.2029999,z:1.386,time:15.75053
x:1.487001,y:-0.2029999,z:1.386,time:15.75315
x:1.487001,y:-0.2029999,z:1.386,time:15.75315
x:1.487001,y:-0.2029999,z:1.386,time:15.75613
x:1.487001,y:-0.2029999,z:1.386,time:15.75613
x:1.487001,y:-0.2029999,z:1.386,time:15.75887
x:1.487001,y:-0.2029999,z:1.386,time:15.75887
x:1.487001,y:-0.2029999,z:1.386,time:15.76171
x:1.487001,y:-0.2029999,z:1.386,time:15.76171
x:1.487001,y:-0.2029999,z:1.386,time:15.76475
x:1.487001,y:-0.2029999,z:1.386,time:15.76475
x:1.487001,y:-0.2029999,z:1.386,time:15.76759
x:1.487001,y:-0.2029999,z:1.386,time:15.76759
x:1.487001,y:-0.2029999,z:1.386,time:15.7703
x:1.487001,y:-0.2029999,z:1.386,time:15.7703
x:1.487001,y:-0.2029999,z:1.386,time:15.77314
x:1.487001,y:-0.2029999,z:1.386,time:15.77314
x:1.487001,y:-0.2029999,z:1.386,time:15.77595
x:1.487001,y:-0.2029999,z:1.386,time:15.77595
x:1.487001,y:-0.2029999,z:1.386,time:15.77879
x:1.487001,y:-0.2029999,z:1.386,time:15.77879
x:1.487001,y:-0.2029999,z:1.386,time:15.78151
x:1.487001,y:-0.2029999,z:1.386,time:15.78151
x:1.487001,y:-0.2029999,z:1.386,time:15.78447
x:1.487001,y:-0.2029999,z:1.386,time:15.78447
x:1.487001,y:-0.2029999,z:1.386,time:15.78727
x:1.487001,y:-0.2029999,z:1.386,time:15.78727
x:1.487001,y:-0.2029999,z:1.386,time:15.79016
x:1.487001,y:-0.2029999,z:1.386,time:15.79016
x:1.487001,y:-0.2029999,z:1.386,time:15.79321
x:1.487001,y:-0.2029999,z:1.386,time:15.79321
x:1.487001,y:-0.2029999,z:1.386,time:15.796
x:1.487001,y:-0.2029999,z:1.386,time:15.796
x:1.487001,y:-0.2029999,z:1.386,time:15.79871
x:1.487001,y:-0.2029999,z:1.386,time:15.79871
x:1.487001,y:-0.2029999,z:1.386,time:15.80139
x:1.487001,y:-0.2029999,z:1.386,time:15.80139
x:1.487001,y:-0.2029999,z:1.386,time:15.80436
x:1.487001,y:-0.2029999,z:1.386,time:15.80436
x:1.487001,y:-0.2029999,z:1.386,time:15.80725
x:1.487001,y:-0.2029999,z:1.386,time:15.80725
x:1.487001,y:-0.2029999,z:1.386,time:15.81017
x:1.487001,y:-0.2029999,z:1.386,time:15.81017
x:1.487001,y:-0.2029999,z:1.386,time:15.81297
x:1.487001,y:-0.2029999,z:1.386,time:15.81297
x:1.487001,y:-0.2029999,z:1.386,time:15.81565
x:1.487001,y:-0.2029999,z:1.386,time:15.81565
x:1.487001,y:-0.2029999,z:1.386,time:15.81832
x:1.487001,y:-0.2029999,z:1.386,time:15.81832
x:1.487001,y:-0.2029999,z:1.386,time:15.82104
x:1.487001,y:-0.2029999,z:1.386,time:15.82104
x:1.487001,y:-0.2029999,z:1.386,time:15.82418
x:1.487001,y:-0.2029999,z:1.386,time:15.82418
x:1.487001,y:-0.2029999,z:1.386,time:15.82697
x:1.487001,y:-0.2029999,z:1.386,time:15.82697
x:1.487001,y:-0.2029999,z:1.386,time:15.82972
x:1.487001,y:-0.2029999,z:1.386,time:15.82972
x:1.487001,y:-0.2029999,z:1.386,time:15.83257
x:1.487001,y:-0.2029999,z:1.386,time:15.83257
x:1.487001,y:-0.2029999,z:1.386,time:15.83524
x:1.487001,y:-0.2029999,z:1.386,time:15.83524
x:1.487001,y:-0.2029999,z:1.386,time:15.83779
x:1.487001,y:-0.2029999,z:1.386,time:15.83779
x:1.487001,y:-0.2029999,z:1.386,time:15.84057
x:1.487001,y:-0.2029999,z:1.386,time:15.84057
x:1.487001,y:-0.2029999,z:1.386,time:15.84353
x:1.487001,y:-0.2029999,z:1.386,time:15.84353
x:1.487001,y:-0.2029999,z:1.386,time:15.84625
x:1.487001,y:-0.2029999,z:1.386,time:15.84625
x:1.487001,y:-0.2029999,z:1.386,time:15.84902
x:1.487001,y:-0.2029999,z:1.386,time:15.84902
x:1.487001,y:-0.2029999,z:1.386,time:15.85156
x:1.487001,y:-0.2029999,z:1.386,time:15.85156
x:1.487001,y:-0.2029999,z:1.386,time:15.854
x:1.487001,y:-0.2029999,z:1.386,time:15.854
x:1.487001,y:-0.2029999,z:1.386,time:15.85689
x:1.487001,y:-0.2029999,z:1.386,time:15.85689
x:1.487001,y:-0.2029999,z:1.386,time:15.85966
x:1.487001,y:-0.2029999,z:1.386,time:15.85966
x:1.487001,y:-0.2029999,z:1.386,time:15.86229
x:1.487001,y:-0.2029999,z:1.386,time:15.86229
x:1.487001,y:-0.2029999,z:1.386,time:15.86533
x:1.487001,y:-0.2029999,z:1.386,time:15.86533
x:1.487001,y:-0.2029999,z:1.386,time:15.86815
x:1.487001,y:-0.2029999,z:1.386,time:15.86815
x:1.487001,y:-0.2029999,z:1.386,time:15.87092
x:1.487001,y:-0.2029999,z:1.386,time:15.87092
x:1.487001,y:-0.2029999,z:1.386,time:15.87454
x:1.487001,y:-0.2029999,z:1.386,time:15.87454
x:1.487001,y:-0.2029999,z:1.386,time:15.87789
x:1.487001,y:-0.2029999,z:1.386,time:15.87789
x:1.487001,y:-0.2029999,z:1.386,time:15.88037
x:1.487001,y:-0.2029999,z:1.386,time:15.88037
x:1.487001,y:-0.2029999,z:1.386,time:15.88293
x:1.487001,y:-0.2029999,z:1.386,time:15.88293
x:1.487001,y:-0.2029999,z:1.386,time:15.88558
x:1.487001,y:-0.2029999,z:1.386,time:15.88558
x:1.487001,y:-0.2029999,z:1.386,time:15.88831
x:1.487001,y:-0.2029999,z:1.386,time:15.88831
x:1.487001,y:-0.2029999,z:1.386,time:15.89106
x:1.487001,y:-0.2029999,z:1.386,time:15.89106
x:1.487001,y:-0.2029999,z:1.386,time:15.8941
x:1.487001,y:-0.2029999,z:1.386,time:15.8941
x:1.487001,y:-0.2029999,z:1.386,time:15.89709
x:1.487001,y:-0.2029999,z:1.386,time:15.89709
x:1.487001,y:-0.2029999,z:1.386,time:15.89957
x:1.487001,y:-0.2029999,z:1.386,time:15.89957
x:1.487001,y:-0.2029999,z:1.386,time:15.90215
x:1.487001,y:-0.2029999,z:1.386,time:15.90215
x:1.487001,y:-0.2029999,z:1.386,time:15.90513
x:1.487001,y:-0.2029999,z:1.386,time:15.90513
x:1.487001,y:-0.2029999,z:1.386,time:15.9079
x:1.487001,y:-0.2029999,z:1.386,time:15.9079
x:1.487001,y:-0.2029999,z:1.386,time:15.91057
x:1.487001,y:-0.2029999,z:1.386,time:15.91057
x:1.487001,y:-0.2029999,z:1.386,time:15.91319
x:1.487001,y:-0.2029999,z:1.386,time:15.91319
x:1.487001,y:-0.2029999,z:1.386,time:15.91578
x:1.487001,y:-0.2029999,z:1.386,time:15.91578
x:1.487001,y:-0.2029999,z:1.386,time:15.91841
x:1.487001,y:-0.2029999,z:1.386,time:15.91841
x:1.487001,y:-0.2029999,z:1.386,time:15.9209
x:1.487001,y:-0.2029999,z:1.386,time:15.9209
x:1.487001,y:-0.2029999,z:1.386,time:15.92364
x:1.487001,y:-0.2029999,z:1.386,time:15.92364
x:1.487001,y:-0.2029999,z:1.386,time:15.92613
x:1.487001,y:-0.2029999,z:1.386,time:15.92613
x:1.487001,y:-0.2029999,z:1.386,time:15.92845
x:1.487001,y:-0.2029999,z:1.386,time:15.92845
x:1.487001,y:-0.2029999,z:1.386,time:15.93075
x:1.487001,y:-0.2029999,z:1.386,time:15.93075
x:1.487001,y:-0.2029999,z:1.386,time:15.93307
x:1.487001,y:-0.2029999,z:1.386,time:15.93307
x:1.487001,y:-0.2029999,z:1.386,time:15.93559
x:1.487001,y:-0.2029999,z:1.386,time:15.93559
x:1.487001,y:-0.2029999,z:1.386,time:15.93826
x:1.487001,y:-0.2029999,z:1.386,time:15.93826
x:1.487001,y:-0.2029999,z:1.386,time:15.94088
x:1.487001,y:-0.2029999,z:1.386,time:15.94088
x:1.487001,y:-0.2029999,z:1.386,time:15.94348
x:1.487001,y:-0.2029999,z:1.386,time:15.94348
x:1.487001,y:-0.2029999,z:1.386,time:15.94586
x:1.487001,y:-0.2029999,z:1.386,time:15.94586
x:1.487001,y:-0.2029999,z:1.386,time:15.94826
x:1.487001,y:-0.2029999,z:1.386,time:15.94826
x:1.487001,y:-0.2029999,z:1.386,time:15.95101
x:1.487001,y:-0.2029999,z:1.386,time:15.95101
x:1.487001,y:-0.2029999,z:1.386,time:15.95369
x:1.487001,y:-0.2029999,z:1.386,time:15.95369
x:1.487001,y:-0.2029999,z:1.386,time:15.95644
x:1.487001,y:-0.2029999,z:1.386,time:15.95644
x:1.487001,y:-0.2029999,z:1.386,time:15.95909
x:1.487001,y:-0.2029999,z:1.386,time:15.95909
x:1.487001,y:-0.2029999,z:1.386,time:15.9617
x:1.487001,y:-0.2029999,z:1.386,time:15.9617
x:1.487001,y:-0.2029999,z:1.386,time:15.96445
x:1.487001,y:-0.2029999,z:1.386,time:15.96445
x:1.487001,y:-0.2029999,z:1.386,time:15.96713
x:1.487001,y:-0.2029999,z:1.386,time:15.96713
